CVE ID,Severity,Score,Image+Version,Distro,Package Name,Title,URL,Installed Version,Fixed Version,Description,Published Date,PURL
CVE-2026-46275,high,,20260623,resolute,linux-headers-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46275,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-headers-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-46277,high,,20260623,resolute,linux-headers-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46277,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-headers-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-46300,high,,20260623,resolute,linux-headers-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46300,7.0.0-22.22,7.0.0-22.22.1,,,pkg:deb/ubuntu/linux-headers-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-46304,high,,20260623,resolute,linux-headers-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46304,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-headers-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-46311,high,,20260623,resolute,linux-headers-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46311,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-headers-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-46319,high,,20260623,resolute,linux-headers-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46319,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-headers-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-46320,high,,20260623,resolute,linux-headers-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46320,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-headers-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-46333,high,,20260623,resolute,linux-headers-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46333,7.0.0-22.22,7.0.0-22.22.1,,,pkg:deb/ubuntu/linux-headers-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-47333,high,,20260623,resolute,linux-headers-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-47333,7.0.0-22.22,7.0.0-22.22.1,,,pkg:deb/ubuntu/linux-headers-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-31589,high,,20260623,resolute,linux-image-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-31589,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-image-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-31607,high,,20260623,resolute,linux-image-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-31607,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-image-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-31608,critical,,20260623,resolute,linux-image-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-31608,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-image-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-31705,high,,20260623,resolute,linux-image-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-31705,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-image-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-31718,high,,20260623,resolute,linux-image-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-31718,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-image-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-43284,high,,20260623,resolute,linux-image-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-43284,7.0.0-22.22,7.0.0-22.22.1,,,pkg:deb/ubuntu/linux-image-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-43493,high,,20260623,resolute,linux-image-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-43493,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-image-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-43500,high,,20260623,resolute,linux-image-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-43500,7.0.0-22.22,7.0.0-22.22.1,,,pkg:deb/ubuntu/linux-image-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-43501,critical,,20260623,resolute,linux-image-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-43501,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-image-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-45988,critical,,20260623,resolute,linux-image-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-45988,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-image-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-46039,high,,20260623,resolute,linux-image-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46039,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-image-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-46043,critical,,20260623,resolute,linux-image-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46043,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-image-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-46119,high,,20260623,resolute,linux-image-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46119,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-image-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-46135,critical,,20260623,resolute,linux-image-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46135,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-image-7.0.0-22-generic@7.0.0-22.22?distro=resolute
